id,slug,title,youtube_url,youtube_video_id,youtube_status,product,difficulty,short_description,duration_seconds,published_at,playlist,source_notes,enrichment_status
cat-218,how-to-set-data-boundaries-with-rbac-in-altium,How to Set Data Boundaries with RBAC in Altium,https://www.youtube.com/watch?v=R6Wh4qTMVUs,R6Wh4qTMVUs,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: How to Set Data Boundaries with RBAC in Altium,0,,,"Source: MD channel Altium search dump via parse_report; list#218; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-219,sliding-tips-that-are-interactive,Sliding tips that are interactive,https://www.youtube.com/watch?v=Vu2mBwsfIgw,Vu2mBwsfIgw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Sliding tips that are interactive,0,,,"Source: MD channel Altium search dump via parse_report; list#219; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-220,interactive-routing-modes,Interactive routing modes,https://www.youtube.com/watch?v=DVbcvhvDa7o,DVbcvhvDa7o,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Interactive routing modes,0,,,"Source: MD channel Altium search dump via parse_report; list#220; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-221,getting-started-with-the-pcb-design-solve-errors-altium-designer,Getting Started with the PCB Design Solve Errors Altium Designer,https://www.youtube.com/watch?v=gIO5lagvDKI,gIO5lagvDKI,id_present,Altium Designer,Beginner,Educational Engineering Team tutorial: Getting Started with the PCB Design Solve Errors Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#221; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-222,06-common-issues-with-modular-architectural-design,06 Common Issues with Modular Architectural Design,https://www.youtube.com/watch?v=IFRiC4swlaY,IFRiC4swlaY,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 06 Common Issues with Modular Architectural Design,0,,Numbered tutorial (part 06),"Source: MD channel Altium search dump via parse_report; list#222; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-223,arduino-uno-r4-schematic-pcb-design-course,Arduino UNO R4 Schematic & PCB Design Course,https://www.youtube.com/watch?v=o-V6yCPvxt4,o-V6yCPvxt4,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Arduino UNO R4 Schematic & PCB Design Course,0,,,"Source: MD channel Altium search dump via parse_report; list#223; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-224,preparing-the-output-bom-altium-desinger,Preparing the output BOM-Altium Desinger,https://www.youtube.com/watch?v=wFGC-LLj6Ig,wFGC-LLj6Ig,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Preparing the output BOM-Altium Desinger,0,,,"Source: MD channel Altium search dump via parse_report; list#224; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-225,cutting-re-spins-with-continuous-insight-in-altium-develop,Cutting Re-Spins with Continuous Insight in Altium Develop,https://www.youtube.com/watch?v=h3TjL-bWdWo,h3TjL-bWdWo,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: Cutting Re-Spins with Continuous Insight in Altium Develop,0,,,"Source: MD channel Altium search dump via parse_report; list#225; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-226,ultrasonic-sensor-using-altium-designer,Ultrasonic Sensor using altium Designer,https://www.youtube.com/watch?v=Udi3h349L3g,Udi3h349L3g,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Ultrasonic Sensor using altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#226; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-227,how-to-add-a-new-board,How to Add a New Board,https://www.youtube.com/watch?v=LslUqY25m-g,LslUqY25m-g,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: How to Add a New Board,0,,,"Source: MD channel Altium search dump via parse_report; list#227; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-228,arduino-nano-with-oled-display-using-altium-designer,Arduino nano with OLED Display using Altium Designer,https://www.youtube.com/watch?v=Q3Irz5e94IU,Q3Irz5e94IU,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Arduino nano with OLED Display using Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#228; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-229,adding-components-and-placing-them-on-schematic-altium-designer,Adding Components and Placing them on Schematic Altium Designer,https://www.youtube.com/watch?v=BTELgnqzZ6k,BTELgnqzZ6k,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Adding Components and Placing them on Schematic Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#229; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-230,configuring-the-bill-of-materials-altium-designer,Configuring the bill of materials-Altium Designer,https://www.youtube.com/watch?v=pTYD_t9NXg0,pTYD_t9NXg0,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Configuring the bill of materials-Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#230; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-231,10-smart-pcb-component-placement-workflow-in-altium-develop,10| Smart PCB Component Placement Workflow in Altium Develop,https://www.youtube.com/watch?v=QtLncn3RYUI,QtLncn3RYUI,id_present,Altium Develop,Intermediate,Educational Engineering Team tutorial: 10| Smart PCB Component Placement Workflow in Altium Develop,0,,Altium Develop series (episode 10),"Source: MD channel Altium search dump via parse_report; list#231; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-232,03-synchronization-with-firmware-team,03 Synchronization with firmware team,https://www.youtube.com/watch?v=vpN9w8elDg8,vpN9w8elDg8,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 03 Synchronization with firmware team,0,,Numbered tutorial (part 03),"Source: MD channel Altium search dump via parse_report; list#232; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-233,preparing-for-interactive-routing,Preparing for interactive routing,https://www.youtube.com/watch?v=tz9_j1YdLTA,tz9_j1YdLTA,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Preparing for interactive routing,0,,,"Source: MD channel Altium search dump via parse_report; list#233; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-234,releasing-of-a-project,Releasing of a Project,https://www.youtube.com/watch?v=qTZkHsIQs9E,qTZkHsIQs9E,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Releasing of a Project,0,,,"Source: MD channel Altium search dump via parse_report; list#234; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-235,project-history-altium-designer,Project History-Altium Designer,https://www.youtube.com/watch?v=sZXOjk0PXps,sZXOjk0PXps,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Project History-Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#235; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-236,a-new-tool-for-defining-routing-styles,A new tool for defining routing styles,https://www.youtube.com/watch?v=hV8zOiEEPfI,hV8zOiEEPfI,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: A new tool for defining routing styles,0,,,"Source: MD channel Altium search dump via parse_report; list#236; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-237,humidity-sensor-in-altium-designer,Humidity Sensor in Altium Designer,https://www.youtube.com/watch?v=sxFfsjY5kww,sxFfsjY5kww,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Humidity Sensor in Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#237; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-238,how-to-place-the-resistors,How to place the resistors,https://www.youtube.com/watch?v=3G6KgY4aPS4,3G6KgY4aPS4,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: How to place the resistors,0,,,"Source: MD channel Altium search dump via parse_report; list#238; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-239,servo-motor-driver-using-altium-designer,Servo Motor Driver using Altium Designer,https://www.youtube.com/watch?v=qG4O4SMxsD0,qG4O4SMxsD0,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Servo Motor Driver using Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#239; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-240,11-how-reviewers-can-review-effectively,11 How Reviewers Can Review Effectively,https://www.youtube.com/watch?v=RMXAX6n6jKo,RMXAX6n6jKo,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 11 How Reviewers Can Review Effectively,0,,Altium Develop how-to (part 11),"Source: MD channel Altium search dump via parse_report; list#240; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-241,setting-the-snap-grid-for-design,Setting the Snap Grid for Design,https://www.youtube.com/watch?v=kBflcMSSSmA,kBflcMSSSmA,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Setting the Snap Grid for Design,0,,,"Source: MD channel Altium search dump via parse_report; list#241; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-242,displaying-layers-view-configuration,Displaying Layers View Configuration,https://www.youtube.com/watch?v=VUiOi7qAJYY,VUiOi7qAJYY,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Displaying Layers View Configuration,0,,,"Source: MD channel Altium search dump via parse_report; list#242; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-243,04-three-engineering-roles-use-the-same-workspace,04 Three Engineering Roles use the same workspace,https://www.youtube.com/watch?v=Y8YZcGbn0Ao,Y8YZcGbn0Ao,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 04 Three Engineering Roles use the same workspace,0,,Numbered tutorial (part 04),"Source: MD channel Altium search dump via parse_report; list#243; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-244,11-from-design-to-production-arduino-outputs-guide,11 From Design to Production Arduino Outputs Guide,https://www.youtube.com/watch?v=FQnj9FhfQ4U,FQnj9FhfQ4U,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 11 From Design to Production Arduino Outputs Guide,0,,Numbered tutorial (part 11),"Source: MD channel Altium search dump via parse_report; list#244; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-245,learning-how-to-place-the-multivibrator-parts-properly,Learning how to place the Multivibrator parts properly,https://www.youtube.com/watch?v=nIDic1uhwmw,nIDic1uhwmw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Learning how to place the Multivibrator parts properly,0,,,"Source: MD channel Altium search dump via parse_report; list#245; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-246,how-to-switch-ui-dark-and-light-theme-altium-designer,How to switch UI Dark and Light theme - Altium Designer,https://www.youtube.com/watch?v=bmMsJ9U41sk,bmMsJ9U41sk,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: How to switch UI Dark and Light theme - Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#246; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-247,modifying-and-rerouting-existing-routes,Modifying and rerouting existing routes,https://www.youtube.com/watch?v=k0g4ZZQ5gB8,k0g4ZZQ5gB8,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Modifying and rerouting existing routes,0,,,"Source: MD channel Altium search dump via parse_report; list#247; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-248,configuring-the-gerber-files-altium-designer,Configuring the Gerber files-Altium Designer,https://www.youtube.com/watch?v=-hl-ynp-OkY,-hl-ynp-OkY,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Configuring the Gerber files-Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#248; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-249,switch-mode-power-supply-using-altium-designer,Switch Mode Power Supply using Altium Designer,https://www.youtube.com/watch?v=s-bL8LK6Gm8,s-bL8LK6Gm8,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Switch Mode Power Supply using Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#249; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-250,ai-assisted-requirements-for-precise-engineering,AI-Assisted Requirements for Precise Engineering,https://www.youtube.com/watch?v=IFfmJh1QBxY,IFfmJh1QBxY,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: AI-Assisted Requirements for Precise Engineering,0,,,"Source: MD channel Altium search dump via parse_report; list#250; batch 201–255, final batch; channel=Educational Engineering Team",url_recovered
cat-251,11-constraint-intelligence-the-silent-partner,11 Constraint Intelligence: The Silent Partner,https://www.youtube.com/watch?v=jvOglNrsaj8,jvOglNrsaj8,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 11 Constraint Intelligence: The Silent Partner,0,,Numbered tutorial (part 11),"Source: MD channel Altium search dump via parse_report; list#251; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-252,design-battery-level-indicator-pcb-using-altium-designer,Design Battery Level indicator PCB using Altium designer,https://www.youtube.com/watch?v=2zdqrb7WozI,2zdqrb7WozI,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Design Battery Level indicator PCB using Altium designer,0,,,"Source: MD channel Altium search dump via parse_report; list#252; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-253,water-level-sensor-using-altium-designer,Water Level Sensor using Altium Designer,https://www.youtube.com/watch?v=PZHPLcho98U,PZHPLcho98U,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Water Level Sensor using Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#253; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-254,performing-a-drc-design-rule-check,Performing a DRC (design rule check),https://www.youtube.com/watch?v=4MxFIPwDh24,4MxFIPwDh24,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Performing a DRC (design rule check),0,,,"Source: MD channel Altium search dump via parse_report; list#254; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-255,adding-resistors-led-indicators-voltage-regulator-altium-designer,Adding Resistors LED Indicators Voltage Regulator Altium Designer,https://www.youtube.com/watch?v=QMMc-rNgm6w,QMMc-rNgm6w,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Adding Resistors LED Indicators Voltage Regulator Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#255; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-256,design-pic-development-board-using-altium-designer,Design PIC development Board using Altium Designer,https://www.youtube.com/watch?v=jBMKHHkz8k0,jBMKHHkz8k0,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Design PIC development Board using Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#256; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-257,12-how-to-manage-engineering-handoff-and-next-steps,12 How to Manage Engineering Handoff and Next Steps,https://www.youtube.com/watch?v=WT_bDQ6kMmU,WT_bDQ6kMmU,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 12 How to Manage Engineering Handoff and Next Steps,0,,Altium Develop how-to (part 12),"Source: MD channel Altium search dump via parse_report; list#257; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-258,05-smarter-hardware-decisions-with-supply-chain-insight,05 Smarter Hardware Decisions with Supply Chain Insight,https://www.youtube.com/watch?v=53d_9yeZhqA,53d_9yeZhqA,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 05 Smarter Hardware Decisions with Supply Chain Insight,0,,Numbered tutorial (part 05),"Source: MD channel Altium search dump via parse_report; list#258; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-259,design-arduino-nano-with-ultrasonic-sensor-using-altium-designer,Design Arduino nano with ultrasonic sensor using Altium designer,https://www.youtube.com/watch?v=unkax1DKIrc,unkax1DKIrc,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Design Arduino nano with ultrasonic sensor using Altium designer,0,,,"Source: MD channel Altium search dump via parse_report; list#259; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-260,mini-audio-amplifier-circuit-using-ic-tda7052-using-altium-designer,Mini Audio Amplifier Circuit using IC TDA7052 using altium Designer,https://www.youtube.com/watch?v=StcwxiX4aco,StcwxiX4aco,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Mini Audio Amplifier Circuit using IC TDA7052 using altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#260; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-261,manual-routing-altium-designer,Manual Routing Altium Designer,https://www.youtube.com/watch?v=fTY5oe7e8cM,fTY5oe7e8cM,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Manual Routing Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#261; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-262,annotating-and-compiling-project-altium-designer,Annotating and Compiling Project Altium Designer,https://www.youtube.com/watch?v=SV4zWu18rqw,SV4zWu18rqw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Annotating and Compiling Project Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#262; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-263,how-to-create-a-new-pcb-project,How to Create a New PCB Project,https://www.youtube.com/watch?v=Onp2SoUbUHY,Onp2SoUbUHY,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: How to Create a New PCB Project,0,,,"Source: MD channel Altium search dump via parse_report; list#263; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-264,positioning-components,Positioning Components,https://www.youtube.com/watch?v=J5__14xxS00,J5__14xxS00,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Positioning Components,0,,,"Source: MD channel Altium search dump via parse_report; list#264; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-265,the-future-of-pcb-design-what-s-next,The Future of PCB Design – What's Next?,https://www.youtube.com/watch?v=Cug2BE7H_SI,Cug2BE7H_SI,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: The Future of PCB Design – What's Next?,0,,,"Source: MD channel Altium search dump via parse_report; list#265; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-266,individual-outputs-or-a-job-file-with-outputs,Individual outputs or a job file with outputs,https://www.youtube.com/watch?v=5Gza0RSVwoI,5Gza0RSVwoI,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Individual outputs or a job file with outputs,0,,,"Source: MD channel Altium search dump via parse_report; list#266; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-267,smoke-sensor-using-altium-designer,Smoke Sensor using altium Designer,https://www.youtube.com/watch?v=Xo_6JoEwgbc,Xo_6JoEwgbc,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Smoke Sensor using altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#267; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-268,setting-the-snap-grid-altium-designer,Setting the snap grid - Altium Designer,https://www.youtube.com/watch?v=GlpdadweGLU,GlpdadweGLU,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Setting the snap grid - Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#268; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-269,adding-net-labels-altium-designer,Adding Net Labels-Altium Designer,https://www.youtube.com/watch?v=tVqgH16uzUg,tVqgH16uzUg,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Adding Net Labels-Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#269; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-270,placing-the-resistors-altium-designer,Placing the resistors-Altium Designer,https://www.youtube.com/watch?v=xb2oukODeyU,xb2oukODeyU,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Placing the resistors-Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#270; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-271,creating-the-atmega-pcb-footprint-altium-designer,Creating the Atmega PCB Footprint Altium Designer,https://www.youtube.com/watch?v=JtOv5qz7Kgs,JtOv5qz7Kgs,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Creating the Atmega PCB Footprint Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#271; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-272,atmega-schematic-connection-altium-designer,ATMEGA Schematic Connection Altium Designer,https://www.youtube.com/watch?v=9cT-GEzoTzo,9cT-GEzoTzo,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: ATMEGA Schematic Connection Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#272; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-273,improve-autorouting-trial-and-error-altium-designer,Improve AutoRouting Trial and Error Altium Designer,https://www.youtube.com/watch?v=ssYueOJ9618,ssYueOJ9618,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Improve AutoRouting Trial and Error Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#273; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-274,09-arduino-uno-bom-management-made-simple,09 Arduino UNO BOM Management Made Simple,https://www.youtube.com/watch?v=vyiC7nD9Tdc,vyiC7nD9Tdc,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 09 Arduino UNO BOM Management Made Simple,0,,Numbered tutorial (part 09),"Source: MD channel Altium search dump via parse_report; list#274; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-275,input-during-the-interactive-routing-process,Input during the interactive routing process,https://www.youtube.com/watch?v=Xgm3HR_Fyoc,Xgm3HR_Fyoc,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Input during the interactive routing process,0,,,"Source: MD channel Altium search dump via parse_report; list#275; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-276,clearance-violations,Clearance violations,https://www.youtube.com/watch?v=KtM2gXWezoE,KtM2gXWezoE,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Clearance violations,0,,,"Source: MD channel Altium search dump via parse_report; list#276; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-277,icsp-switch-resistor-array-crystal-microusb-altium-designer,ICSP SWITCH Resistor array crystal microusb Altium Designer,https://www.youtube.com/watch?v=NJmvrtugMN8,NJmvrtugMN8,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: ICSP SWITCH Resistor array crystal microusb Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#277; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-278,step-up-dc-to-dc-converter-using-max1709,Step Up DC to DC Converter using MAX1709,https://www.youtube.com/watch?v=jggVdHpaQX4,jggVdHpaQX4,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Step Up DC to DC Converter using MAX1709,0,,,"Source: MD channel Altium search dump via parse_report; list#278; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-279,led-brightness-controller-with-555-timer,LED Brightness Controller with 555 Timer,https://www.youtube.com/watch?v=x-XbeUdDwCQ,x-XbeUdDwCQ,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: LED Brightness Controller with 555 Timer,0,,,"Source: MD channel Altium search dump via parse_report; list#279; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-280,09-mastering-pcb-layers-graphics-and-board-views-for-clear-design,"09| Mastering PCB Layers, Graphics, and Board Views for Clear Design",https://www.youtube.com/watch?v=V50fZEJzalk,V50fZEJzalk,id_present,Altium Designer,Intermediate,"Educational Engineering Team tutorial: 09| Mastering PCB Layers, Graphics, and Board Views for Clear Design",0,,Altium Develop series (episode 09),"Source: MD channel Altium search dump via parse_report; list#280; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-281,micro-sd-card-module-using-altium,Micro SD Card Module using Altium,https://www.youtube.com/watch?v=wuIXQORvGP8,wuIXQORvGP8,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Micro SD Card Module using Altium,0,,,"Source: MD channel Altium search dump via parse_report; list#281; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-282,modified-arduino-uno-schematic-altium-designer,Modified Arduino UNO Schematic - Altium Designer,https://www.youtube.com/watch?v=5Nus7vQMEog,5Nus7vQMEog,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Modified Arduino UNO Schematic - Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#282; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-283,04-real-time-bom-risk-forecasting,04 Real time BOM risk forecasting,https://www.youtube.com/watch?v=dgWlodLd7nQ,dgWlodLd7nQ,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 04 Real time BOM risk forecasting,0,,Numbered tutorial (part 04),"Source: MD channel Altium search dump via parse_report; list#283; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-284,usb-connector-schematic-altium-designer,USB Connector Schematic Altium Designer,https://www.youtube.com/watch?v=te29PX5CYas,te29PX5CYas,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: USB Connector Schematic Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#284; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-285,5v-usb-car-charger-with-78s05-1a-regulator,5v Usb Car Charger With 78s05 1a Regulator,https://www.youtube.com/watch?v=1R6hKODsq6Q,1R6hKODsq6Q,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: 5v Usb Car Charger With 78s05 1a Regulator,0,,,"Source: MD channel Altium search dump via parse_report; list#285; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-286,design-a-temperature-sensor-with-pic16f877a-using-altium-designer,Design A Temperature Sensor With Pic16f877a Using Altium Designer,https://www.youtube.com/watch?v=XpNYfMPdOUw,XpNYfMPdOUw,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Design A Temperature Sensor With Pic16f877a Using Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#286; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-287,drawing-the-board-shape-altium-designer,Drawing The Board Shape Altium Designer,https://www.youtube.com/watch?v=rMi5znXRDqU,rMi5znXRDqU,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Drawing The Board Shape Altium Designer,0,,,"Source: MD channel Altium search dump via parse_report; list#287; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-288,arduino-uno-r4-schematic-design-step-by-step-in-altium-designer-2,Arduino UNO R4 Schematic Design Step by Step in Altium Designer (2),https://www.youtube.com/watch?v=ZR0fi1geWAg,ZR0fi1geWAg,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Arduino UNO R4 Schematic Design Step by Step in Altium Designer (2),0,,,"Source: MD channel Altium search dump via parse_report; list#288; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-289,lithium-li-ion-battery-charger-using-lp2951-ic,Lithium Li Ion Battery Charger using LP2951 IC,https://www.youtube.com/watch?v=NcKHW3QPj0U,NcKHW3QPj0U,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Lithium Li Ion Battery Charger using LP2951 IC,0,,,"Source: MD channel Altium search dump via parse_report; list#289; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
cat-290,arduino-uno-r4-new-features-and-functionality,Arduino Uno R4: New Features And Functionality,https://www.youtube.com/watch?v=W58AucWt5wE,W58AucWt5wE,id_present,Altium Designer,Intermediate,Educational Engineering Team tutorial: Arduino Uno R4: New Features And Functionality,0,,,"Source: MD channel Altium search dump via parse_report; list#290; batch 251–290, final batch; channel=Educational Engineering Team",url_recovered
